user,timestamp,text
2024-05-23_22-21-17,./templates/recordings/lhbp_app2/2024-05-23_22-21-17.mp3," This is the two-week P.N.K, and we have a number of people in the U.N.K."
2024-05-23_22-21-17,./templates/recordings/lhbp_app2/2024-05-23_22-21-17.mp3, Thank you.
2024-05-23_22-21-23,./templates/recordings/lhbp_app2/2024-05-23_22-21-23.mp3," 3V C, ecosystem every one 8 0"
2024-05-23_22-21-30,./templates/recordings/lhbp_app2/2024-05-23_22-21-30.mp3," But that is 2001, join on estimating 150 plus and exceptionally ventrilo."
2024-05-23_22-21-35,./templates/recordings/lhbp_app2/2024-05-23_22-21-35.mp3," One speed, one speed, keep it all off."
2024-05-23_22-21-39,./templates/recordings/lhbp_app2/2024-05-23_22-21-39.mp3," You built two men, hot alley university, I'm not allowed to cut this point."
2024-05-23_22-21-41,./templates/recordings/lhbp_app2/2024-05-23_22-21-41.mp3," Abraham, if you have the C-9 to wear it."
2024-05-23_22-21-46,./templates/recordings/lhbp_app2/2024-05-23_22-21-46.mp3," We can do that in quarter time, Z, we can do this in half and straight mark."
2024-05-23_22-21-50,./templates/recordings/lhbp_app2/2024-05-23_22-21-50.mp3," Right back Kato, down to 4. We see a chair for it."
2024-05-23_22-22-04,./templates/recordings/lhbp_app2/2024-05-23_22-22-04.mp3, 22 Cessna 1 Cessna 118
2024-05-23_22-22-05,./templates/recordings/lhbp_app2/2024-05-23_22-22-05.mp3, Thank you.
2024-05-23_22-22-08,./templates/recordings/lhbp_app2/2024-05-23_22-22-08.mp3," How about a two-hour field, but a one."
2024-05-23_22-22-37,./templates/recordings/lhbp_app2/2024-05-23_22-22-37.mp3," There is a 4-2 passing 616M, Cessna Stalvat 4-2 crown."
2024-05-23_22-22-42,./templates/recordings/lhbp_app2/2024-05-23_22-22-42.mp3, We don't hold the C of the P that's when that downwind ain't it.
2024-05-23_22-22-43,./templates/recordings/lhbp_app2/2024-05-23_22-22-43.mp3, Grandpa 31AZ4
2024-05-23_22-23-00,./templates/recordings/lhbp_app2/2024-05-23_22-23-00.mp3, He is the executive.
2024-05-23_22-23-06,./templates/recordings/lhbp_app2/2024-05-23_22-23-06.mp3," Church was 40 to be on there, good morning, greatess, this is like 1-3 there."
2024-05-23_22-23-13,./templates/recordings/lhbp_app2/2024-05-23_22-23-13.mp3," X-1, X-1, X-1."
2024-05-23_22-23-19,./templates/recordings/lhbp_app2/2024-05-23_22-23-19.mp3, You have to wait for the next one to have a one-three-guy six-loaf
2024-05-23_22-23-28,./templates/recordings/lhbp_app2/2024-05-23_22-23-28.mp3, He is holding the ground on the way for the V85
2024-05-23_22-23-42,./templates/recordings/lhbp_app2/2024-05-23_22-23-42.mp3," Two with the E. Yeah, if that we expect, early right start two two went up."
2024-05-23_22-23-45,./templates/recordings/lhbp_app2/2024-05-23_22-23-45.mp3, Copy the next lapis finger.
2024-05-23_22-23-45,./templates/recordings/lhbp_app2/2024-05-23_22-23-45.mp3, Thank you.
2024-05-23_22-23-49,./templates/recordings/lhbp_app2/2024-05-23_22-23-49.mp3," In Ebadara, Ylath Tumtans, do we see Y."
2024-05-23_22-23-54,./templates/recordings/lhbp_app2/2024-05-23_22-23-54.mp3," I worry, I'll go back then."
2024-05-23_22-24-00,./templates/recordings/lhbp_app2/2024-05-23_22-24-00.mp3," Discussion when in Krommak, rosseizago but 75 be sent out to Tanal and speed Y on it, 1, 3, 4."
2024-05-29_23-52-25,./templates/recordings/lhbp_app2/2024-05-29_23-52-25.mp3,.
2024-05-29_23-52-25,./templates/recordings/lhbp_app2/2024-05-29_23-52-25.mp3,.
